"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
53.91000,2.44303858e-01,4.12406267e-05,2.84195732e+03
53.92000,2.44371830e-01,4.12455835e-05,2.84181513e+03
53.93000,2.44439830e-01,4.12505431e-05,2.84167290e+03
53.94000,2.44507807e-01,4.12555016e-05,2.84153075e+03
53.95000,2.44575812e-01,4.12604628e-05,2.84138857e+03
53.96000,2.44643794e-01,4.12654229e-05,2.84124646e+03
53.97000,2.44711804e-01,4.12703856e-05,2.84110431e+03
53.98000,2.44779791e-01,4.12753473e-05,2.84096224e+03
53.99000,2.44847807e-01,4.12803117e-05,2.84082013e+03
54.00000,2.44915798e-01,4.12852750e-05,2.84067810e+03
54.01000,2.44983793e-01,4.12902391e-05,2.84053609e+03
54.02000,2.45051816e-01,4.12952059e-05,2.84039404e+03
54.03000,2.45119815e-01,4.13001715e-05,2.84025207e+03
54.04000,2.45187843e-01,4.13051399e-05,2.84011006e+03
54.05000,2.45255847e-01,4.13101071e-05,2.83996813e+03
54.06000,2.45323879e-01,4.13150771e-05,2.83982616e+03
54.07000,2.45391889e-01,4.13200459e-05,2.83968427e+03
54.08000,2.45459926e-01,4.13250175e-05,2.83954234e+03
54.09000,2.45527940e-01,4.13299879e-05,2.83940048e+03
54.10000,2.45595956e-01,4.13349591e-05,2.83925865e+03
54.11000,2.45664000e-01,4.13399330e-05,2.83911678e+03
54.12000,2.45732021e-01,4.13449058e-05,2.83897499e+03
54.13000,2.45800071e-01,4.13498812e-05,2.83883316e+03
54.14000,2.45868096e-01,4.13548556e-05,2.83869140e+03
54.15000,2.45936150e-01,4.13598326e-05,2.83854962e+03
54.16000,2.46004180e-01,4.13648085e-05,2.83840790e+03
54.17000,2.46072213e-01,4.13697852e-05,2.83826621e+03
54.18000,2.46140273e-01,4.13747646e-05,2.83812448e+03
54.19000,2.46208310e-01,4.13797429e-05,2.83798282e+03
54.20000,2.46276376e-01,4.13847238e-05,2.83784114e+03
54.21000,2.46344417e-01,4.13897036e-05,2.83769952e+03
54.22000,2.46412487e-01,4.13946861e-05,2.83755787e+03
54.23000,2.46480533e-01,4.13996675e-05,2.83741630e+03
54.24000,2.46548607e-01,4.14046515e-05,2.83727469e+03
54.25000,2.46616658e-01,4.14096344e-05,2.83713316e+03
54.26000,2.46684710e-01,4.14146181e-05,2.83699165e+03
54.27000,2.46752791e-01,4.14196044e-05,2.83685010e+03
54.28000,2.46820848e-01,4.14245897e-05,2.83670863e+03
54.29000,2.46888933e-01,4.14295776e-05,2.83656712e+03
54.30000,2.46956994e-01,4.14345643e-05,2.83642569e+03
54.31000,2.47025084e-01,4.14395538e-05,2.83628422e+03
54.32000,2.47093149e-01,4.14445421e-05,2.83614283e+03
54.33000,2.47161243e-01,4.14495330e-05,2.83600141e+03
54.34000,2.47229313e-01,4.14545229e-05,2.83586006e+03
54.35000,2.47297384e-01,4.14595134e-05,2.83571873e+03
54.36000,2.47365484e-01,4.14645067e-05,2.83557736e+03
54.37000,2.47433560e-01,4.14694988e-05,2.83543607e+03
54.38000,2.47501664e-01,4.14744936e-05,2.83529475e+03
54.39000,2.47569744e-01,4.14794872e-05,2.83515350e+03
54.40000,2.47637852e-01,4.14844835e-05,2.83501222e+03
54.41000,2.47705936e-01,4.14894787e-05,2.83487101e+03
54.42000,2.47774022e-01,4.14944746e-05,2.83472983e+03
54.43000,2.47842136e-01,4.14994731e-05,2.83458861e+03
54.44000,2.47910226e-01,4.15044706e-05,2.83444746e+03
54.45000,2.47978344e-01,4.15094706e-05,2.83430628e+03
54.46000,2.48046438e-01,4.15144696e-05,2.83416518e+03
54.47000,2.48114560e-01,4.15194711e-05,2.83402404e+03
54.48000,2.48182658e-01,4.15244716e-05,2.83388298e+03
54.49000,2.48250783e-01,4.15294746e-05,2.83374188e+03
54.50000,2.48318885e-01,4.15344766e-05,2.83360086e+03
54.51000,2.48386988e-01,4.15394792e-05,2.83345986e+03
54.52000,2.48455120e-01,4.15444846e-05,2.83331883e+03
54.53000,2.48523227e-01,4.15494887e-05,2.83317787e+03
54.54000,2.48591362e-01,4.15544955e-05,2.83303687e+03
54.55000,2.48659473e-01,4.15595012e-05,2.83289596e+03
54.56000,2.48727612e-01,4.15645095e-05,2.83275501e+03
54.57000,2.48795727e-01,4.15695166e-05,2.83261413e+03
54.58000,2.48863869e-01,4.15745264e-05,2.83247322e+03
54.59000,2.48931987e-01,4.15795350e-05,2.83233239e+03
54.60000,2.49000107e-01,4.15845443e-05,2.83219157e+03
54.61000,2.49068255e-01,4.15895563e-05,2.83205073e+03
54.62000,2.49136379e-01,4.15945672e-05,2.83190996e+03
54.63000,2.49204530e-01,4.15995806e-05,2.83176915e+03
54.64000,2.49272657e-01,4.16045929e-05,2.83162842e+03
54.65000,2.49340812e-01,4.16096079e-05,2.83148766e+03
54.66000,2.49408943e-01,4.16146216e-05,2.83134698e+03
54.67000,2.49477075e-01,4.16196361e-05,2.83120631e+03
54.68000,2.49545235e-01,4.16246532e-05,2.83106561e+03
54.69000,2.49613370e-01,4.16296692e-05,2.83092499e+03
54.70000,2.49681534e-01,4.16346878e-05,2.83078433e+03
54.71000,2.49749672e-01,4.16397052e-05,2.83064375e+03
54.72000,2.49817839e-01,4.16447252e-05,2.83050314e+03
54.73000,2.49885981e-01,4.16497441e-05,2.83036260e+03
54.74000,2.49954151e-01,4.16547656e-05,2.83022202e+03
54.75000,2.50022296e-01,4.16597859e-05,2.83008153e+03
54.76000,2.50090444e-01,4.16648069e-05,2.82994105e+03
54.77000,2.50158618e-01,4.16698306e-05,2.82980054e+03
54.78000,2.50226768e-01,4.16748530e-05,2.82966011e+03
54.79000,2.50294946e-01,4.16798781e-05,2.82951965e+03
54.80000,2.50363099e-01,4.16849020e-05,2.82937926e+03
54.81000,2.50431280e-01,4.16899286e-05,2.82923883e+03
54.82000,2.50499437e-01,4.16949539e-05,2.82909849e+03
54.83000,2.50567620e-01,4.16999819e-05,2.82895811e+03
54.84000,2.50635780e-01,4.17050087e-05,2.82881780e+03
54.85000,2.50703941e-01,4.17100361e-05,2.82867752e+03
54.86000,2.50772129e-01,4.17150662e-05,2.82853720e+03
54.87000,2.50840293e-01,4.17200951e-05,2.82839696e+03
54.88000,2.50908484e-01,4.17251267e-05,2.82825669e+03
54.89000,2.50976651e-01,4.17301570e-05,2.82811650e+03
54.90000,2.51044845e-01,4.17351899e-05,2.82797627e+03
54.91000,2.51113015e-01,4.17402217e-05,2.82783611e+03
54.92000,2.51181186e-01,4.17452541e-05,2.82769598e+03
54.93000,2.51249384e-01,4.17502892e-05,2.82755582e+03
54.94000,2.51317558e-01,4.17553230e-05,2.82741573e+03
54.95000,2.51385759e-01,4.17603595e-05,2.82727560e+03
54.96000,2.51453935e-01,4.17653947e-05,2.82713556e+03
54.97000,2.51522139e-01,4.17704326e-05,2.82699548e+03
54.98000,2.51590318e-01,4.17754693e-05,2.82685548e+03
54.99000,2.51658525e-01,4.17805085e-05,2.82671544e+03
55.00000,2.51726707e-01,4.17855466e-05,2.82657549e+03
55.01000,2.51794890e-01,4.17905853e-05,2.82643555e+03
55.02000,2.51863100e-01,4.17956267e-05,2.82629558e+03
55.03000,2.51931286e-01,4.18006668e-05,2.82615569e+03
55.04000,2.51999499e-01,4.18057096e-05,2.82601576e+03
55.05000,2.52067687e-01,4.18107511e-05,2.82587591e+03
55.06000,2.52135902e-01,4.18157952e-05,2.82573603e+03
55.07000,2.52204093e-01,4.18208381e-05,2.82559622e+03
55.08000,2.52272311e-01,4.18258837e-05,2.82545639e+03
55.09000,2.52340504e-01,4.18309279e-05,2.82531662e+03
55.10000,2.52408698e-01,4.18359729e-05,2.82517688e+03
55.11000,2.52476920e-01,4.18410205e-05,2.82503711e+03
55.12000,2.52545116e-01,4.18460668e-05,2.82489741e+03
55.13000,2.52613340e-01,4.18511158e-05,2.82475769e+03
55.14000,2.52681539e-01,4.18561635e-05,2.82461803e+03
55.15000,2.52749765e-01,4.18612138e-05,2.82447835e+03
55.16000,2.52817966e-01,4.18662628e-05,2.82433874e+03
55.17000,2.52886168e-01,4.18713126e-05,2.82419916e+03
55.18000,2.52954398e-01,4.18763649e-05,2.82405954e+03
55.19000,2.53022602e-01,4.18814160e-05,2.82392000e+03
55.20000,2.53090834e-01,4.18864697e-05,2.82378042e+03
55.21000,2.53159040e-01,4.18915222e-05,2.82364093e+03
55.22000,2.53227274e-01,4.18965773e-05,2.82350140e+03
55.23000,2.53295483e-01,4.19016311e-05,2.82336194e+03
55.24000,2.53363718e-01,4.19066875e-05,2.82322246e+03
55.25000,2.53431929e-01,4.19117426e-05,2.82308305e+03
55.26000,2.53500141e-01,4.19167984e-05,2.82294366e+03
55.27000,2.53568379e-01,4.19218569e-05,2.82280425e+03
55.28000,2.53636593e-01,4.19269140e-05,2.82266491e+03
55.29000,2.53704833e-01,4.19319738e-05,2.82252553e+03
55.30000,2.53773049e-01,4.19370323e-05,2.82238624e+03
55.31000,2.53841292e-01,4.19420933e-05,2.82224691e+03
55.32000,2.53909509e-01,4.19471532e-05,2.82210766e+03
55.33000,2.53977753e-01,4.19522156e-05,2.82196837e+03
55.34000,2.54045972e-01,4.19572767e-05,2.82182917e+03
55.35000,2.54114193e-01,4.19623385e-05,2.82168998e+03
55.36000,2.54182440e-01,4.19674029e-05,2.82155076e+03
55.37000,2.54250661e-01,4.19724660e-05,2.82141162e+03
55.38000,2.54318910e-01,4.19775318e-05,2.82127245e+03
55.39000,2.54387134e-01,4.19825962e-05,2.82113336e+03
55.40000,2.54455384e-01,4.19876632e-05,2.82099423e+03
55.41000,2.54523609e-01,4.19927290e-05,2.82085518e+03
55.42000,2.54591835e-01,4.19977954e-05,2.82071616e+03
55.43000,2.54660088e-01,4.20028644e-05,2.82057710e+03
55.44000,2.54728316e-01,4.20079321e-05,2.82043812e+03
55.45000,2.54796570e-01,4.20130024e-05,2.82029910e+03
55.46000,2.54864799e-01,4.20180714e-05,2.82016017e+03
55.47000,2.54933055e-01,4.20231429e-05,2.82002120e+03
55.48000,2.55001286e-01,4.20282132e-05,2.81988231e+03
55.49000,2.55069543e-01,4.20332861e-05,2.81974339e+03
55.50000,2.55137775e-01,4.20383577e-05,2.81960454e+03
55.51000,2.55206008e-01,4.20434300e-05,2.81946572e+03
55.52000,2.55274267e-01,4.20485048e-05,2.81932687e+03
55.53000,2.55342501e-01,4.20535783e-05,2.81918809e+03
55.54000,2.55410762e-01,4.20586544e-05,2.81904928e+03
55.55000,2.55478997e-01,4.20637292e-05,2.81891055e+03
55.56000,2.55547259e-01,4.20688066e-05,2.81877179e+03
55.57000,2.55615496e-01,4.20738827e-05,2.81863310e+03
55.58000,2.55683759e-01,4.20789613e-05,2.81849439e+03
55.59000,2.55751997e-01,4.20840387e-05,2.81835575e+03
55.60000,2.55820235e-01,4.20891167e-05,2.81821713e+03
55.61000,2.55888500e-01,4.20941972e-05,2.81807848e+03
55.62000,2.55956740e-01,4.20992765e-05,2.81793991e+03
55.63000,2.56025006e-01,4.21043583e-05,2.81780131e+03
55.64000,2.56093247e-01,4.21094388e-05,2.81766278e+03
55.65000,2.56161514e-01,4.21145219e-05,2.81752423e+03
55.66000,2.56229755e-01,4.21196037e-05,2.81738575e+03
55.67000,2.56297998e-01,4.21246861e-05,2.81724729e+03
55.68000,2.56366266e-01,4.21297710e-05,2.81710881e+03
55.69000,2.56434509e-01,4.21348547e-05,2.81697040e+03
55.70000,2.56502779e-01,4.21399409e-05,2.81683196e+03
55.71000,2.56571023e-01,4.21450258e-05,2.81669360e+03
55.72000,2.56639294e-01,4.21501132e-05,2.81655520e+03
55.73000,2.56707539e-01,4.21551994e-05,2.81641689e+03
55.74000,2.56775810e-01,4.21602881e-05,2.81627854e+03
55.75000,2.56844056e-01,4.21653755e-05,2.81614027e+03
55.76000,2.56912302e-01,4.21704635e-05,2.81600202e+03
55.77000,2.56980574e-01,4.21755540e-05,2.81586375e+03
55.78000,2.57048821e-01,4.21806432e-05,2.81572555e+03
55.79000,2.57117095e-01,4.21857350e-05,2.81558732e+03
55.80000,2.57185342e-01,4.21908255e-05,2.81544916e+03
55.81000,2.57253616e-01,4.21959185e-05,2.81531098e+03
55.82000,2.57321864e-01,4.22010102e-05,2.81517287e+03
55.83000,2.57390139e-01,4.22061044e-05,2.81503474e+03
55.84000,2.57458388e-01,4.22111973e-05,2.81489668e+03
55.85000,2.57526637e-01,4.22162908e-05,2.81475864e+03
55.86000,2.57594912e-01,4.22213868e-05,2.81462057e+03
55.87000,2.57663162e-01,4.22264816e-05,2.81448258e+03
55.88000,2.57731438e-01,4.22315788e-05,2.81434456e+03
55.89000,2.57799688e-01,4.22366747e-05,2.81420662e+03
55.90000,2.57867964e-01,4.22417732e-05,2.81406865e+03
55.91000,2.57936215e-01,4.22468703e-05,2.81393075e+03
55.92000,2.58004466e-01,4.22519681e-05,2.81379288e+03
55.93000,2.58072743e-01,4.22570684e-05,2.81365498e+03
55.94000,2.58140994e-01,4.22621673e-05,2.81351716e+03
55.95000,2.58209271e-01,4.22672687e-05,2.81337930e+03
55.96000,2.58277522e-01,4.22723689e-05,2.81324153e+03
55.97000,2.58345800e-01,4.22774715e-05,2.81310372e+03
55.98000,2.58414052e-01,4.22825728e-05,2.81296599e+03
55.99000,2.58482329e-01,4.22876767e-05,2.81282823e+03
56.00000,2.58550581e-01,4.22927792e-05,2.81269055e+03
56.01000,2.58618833e-01,4.22978823e-05,2.81255289e+03
56.02000,2.58687111e-01,4.23029879e-05,2.81241520e+03
56.03000,2.58755363e-01,4.23080921e-05,2.81227759e+03
56.04000,2.58823642e-01,4.23131989e-05,2.81213995e+03
56.05000,2.58891894e-01,4.23183044e-05,2.81200239e+03
56.06000,2.58960172e-01,4.23234123e-05,2.81186479e+03
56.07000,2.59028424e-01,4.23285189e-05,2.81172728e+03
56.08000,2.59096703e-01,4.23336281e-05,2.81158973e+03
56.09000,2.59164955e-01,4.23387358e-05,2.81145227e+03
56.10000,2.59233207e-01,4.23438442e-05,2.81131482e+03
56.11000,2.59301485e-01,4.23489551e-05,2.81117735e+03
56.12000,2.59369737e-01,4.23540646e-05,2.81103995e+03
56.13000,2.59438015e-01,4.23591766e-05,2.81090253e+03
56.14000,2.59506267e-01,4.23642873e-05,2.81076518e+03
56.15000,2.59574545e-01,4.23694005e-05,2.81062780e+03
56.16000,2.59642797e-01,4.23745123e-05,2.81049050e+03
56.17000,2.59711049e-01,4.23796247e-05,2.81035323e+03
56.18000,2.59779326e-01,4.23847396e-05,2.81021592e+03
56.19000,2.59847578e-01,4.23898531e-05,2.81007870e+03
56.20000,2.59915855e-01,4.23949692e-05,2.80994144e+03
56.21000,2.59984106e-01,4.24000838e-05,2.80980426e+03
56.22000,2.60052383e-01,4.24052010e-05,2.80966705e+03
56.23000,2.60120634e-01,4.24103168e-05,2.80952992e+03
56.24000,2.60188911e-01,4.24154351e-05,2.80939276e+03
56.25000,2.60257161e-01,4.24205521e-05,2.80925568e+03
56.26000,2.60325411e-01,4.24256696e-05,2.80911862e+03
56.27000,2.60393687e-01,4.24307896e-05,2.80898154e+03
56.28000,2.60461937e-01,4.24359082e-05,2.80884453e+03
56.29000,2.60530212e-01,4.24410293e-05,2.80870749e+03
56.30000,2.60598461e-01,4.24461491e-05,2.80857053e+03
56.31000,2.60666736e-01,4.24512713e-05,2.80843354e+03
56.32000,2.60734985e-01,4.24563922e-05,2.80829662e+03
56.33000,2.60803259e-01,4.24615155e-05,2.80815968e+03
56.34000,2.60871507e-01,4.24666375e-05,2.80802282e+03
56.35000,2.60939755e-01,4.24717600e-05,2.80788598e+03
56.36000,2.61008028e-01,4.24768850e-05,2.80774911e+03
56.37000,2.61076275e-01,4.24820087e-05,2.80761232e+03
56.38000,2.61144548e-01,4.24871348e-05,2.80747551e+03
56.39000,2.61212794e-01,4.24922595e-05,2.80733876e+03
56.40000,2.61281066e-01,4.24973867e-05,2.80720200e+03
56.41000,2.61349311e-01,4.25025125e-05,2.80706530e+03
56.42000,2.61417556e-01,4.25076389e-05,2.80692864e+03
56.43000,2.61485827e-01,4.25127678e-05,2.80679194e+03
56.44000,2.61554071e-01,4.25178952e-05,2.80665532e+03
56.45000,2.61622340e-01,4.25230252e-05,2.80651868e+03
56.46000,2.61690584e-01,4.25281537e-05,2.80638211e+03
56.47000,2.61758852e-01,4.25332847e-05,2.80624551e+03
56.48000,2.61827095e-01,4.25384144e-05,2.80610899e+03
56.49000,2.61895362e-01,4.25435465e-05,2.80597244e+03
56.50000,2.61963604e-01,4.25486772e-05,2.80583597e+03
56.51000,2.62031844e-01,4.25538084e-05,2.80569953e+03
56.52000,2.62100111e-01,4.25589421e-05,2.80556305e+03
56.53000,2.62168350e-01,4.25640744e-05,2.80542666e+03
56.54000,2.62236615e-01,4.25692092e-05,2.80529023e+03
56.55000,2.62304854e-01,4.25743425e-05,2.80515389e+03
56.56000,2.62373118e-01,4.25794784e-05,2.80501751e+03
56.57000,2.62441355e-01,4.25846128e-05,2.80488122e+03
56.58000,2.62509618e-01,4.25897497e-05,2.80474489e+03
56.59000,2.62577854e-01,4.25948852e-05,2.80460864e+03
56.60000,2.62646089e-01,4.26000212e-05,2.80447242e+03
56.61000,2.62714350e-01,4.26051597e-05,2.80433617e+03
56.62000,2.62782584e-01,4.26102967e-05,2.80420000e+03
56.63000,2.62850843e-01,4.26154363e-05,2.80406380e+03
56.64000,2.62919076e-01,4.26205744e-05,2.80392768e+03
56.65000,2.62987334e-01,4.26257149e-05,2.80379153e+03
56.66000,2.63055565e-01,4.26308541e-05,2.80365546e+03
56.67000,2.63123796e-01,4.26359937e-05,2.80351941e+03
56.68000,2.63192052e-01,4.26411359e-05,2.80338333e+03
56.69000,2.63260281e-01,4.26462766e-05,2.80324734e+03
56.70000,2.63328536e-01,4.26514197e-05,2.80311131e+03
56.71000,2.63396763e-01,4.26565614e-05,2.80297537e+03
56.72000,2.63465016e-01,4.26617056e-05,2.80283939e+03
56.73000,2.63533242e-01,4.26668484e-05,2.80270349e+03
56.74000,2.63601493e-01,4.26719936e-05,2.80256757e+03
56.75000,2.63669718e-01,4.26771373e-05,2.80243172e+03
56.76000,2.63737941e-01,4.26822816e-05,2.80229590e+03
56.77000,2.63806190e-01,4.26874284e-05,2.80216005e+03
56.78000,2.63874412e-01,4.26925736e-05,2.80202428e+03
56.79000,2.63942659e-01,4.26977214e-05,2.80188849e+03
56.80000,2.64010879e-01,4.27028677e-05,2.80175277e+03
56.81000,2.64079124e-01,4.27080165e-05,2.80161702e+03
56.82000,2.64147342e-01,4.27131638e-05,2.80148135e+03
56.83000,2.64215586e-01,4.27183135e-05,2.80134565e+03
56.84000,2.64283802e-01,4.27234618e-05,2.80121003e+03
56.85000,2.64352018e-01,4.27286106e-05,2.80107444e+03
56.86000,2.64420258e-01,4.27337619e-05,2.80093882e+03
56.87000,2.64488472e-01,4.27389117e-05,2.80080328e+03
56.88000,2.64556711e-01,4.27440639e-05,2.80066771e+03
56.89000,2.64624922e-01,4.27492147e-05,2.80053222e+03
56.90000,2.64693159e-01,4.27543679e-05,2.80039670e+03
56.91000,2.64761369e-01,4.27595197e-05,2.80026126e+03
56.92000,2.64829577e-01,4.27646720e-05,2.80012584e+03
56.93000,2.64897811e-01,4.27698267e-05,2.79999040e+03
56.94000,2.64966017e-01,4.27749799e-05,2.79985504e+03
56.95000,2.65034249e-01,4.27801356e-05,2.79971965e+03
56.96000,2.65102453e-01,4.27852898e-05,2.79958433e+03
56.97000,2.65170682e-01,4.27904465e-05,2.79944899e+03
56.98000,2.65238884e-01,4.27956016e-05,2.79931373e+03
56.99000,2.65307111e-01,4.28007593e-05,2.79917844e+03
57.00000,2.65375311e-01,4.28059154e-05,2.79904323e+03
57.01000,2.65443510e-01,4.28110720e-05,2.79890805e+03
57.02000,2.65511734e-01,4.28162311e-05,2.79877284e+03
57.03000,2.65579930e-01,4.28213887e-05,2.79863770e+03
57.04000,2.65648152e-01,4.28265487e-05,2.79850254e+03
57.05000,2.65716346e-01,4.28317073e-05,2.79836746e+03
57.06000,2.65784565e-01,4.28368682e-05,2.79823235e+03
57.07000,2.65852756e-01,4.28420277e-05,2.79809732e+03
57.08000,2.65920973e-01,4.28471897e-05,2.79796227e+03
57.09000,2.65989162e-01,4.28523501e-05,2.79782729e+03
57.10000,2.66057350e-01,4.28575110e-05,2.79769233e+03
57.11000,2.66125563e-01,4.28626743e-05,2.79755736e+03
57.12000,2.66193748e-01,4.28678362e-05,2.79742245e+03
57.13000,2.66261958e-01,4.28730005e-05,2.79728753e+03
57.14000,2.66330141e-01,4.28781632e-05,2.79715268e+03
57.15000,2.66398349e-01,4.28833284e-05,2.79701780e+03
57.16000,2.66466529e-01,4.28884921e-05,2.79688300e+03
57.17000,2.66534708e-01,4.28936563e-05,2.79674823e+03
57.18000,2.66602911e-01,4.28988229e-05,2.79661344e+03
57.19000,2.66671087e-01,4.29039880e-05,2.79647872e+03
57.20000,2.66739288e-01,4.29091555e-05,2.79634397e+03
57.21000,2.66807462e-01,4.29143215e-05,2.79620930e+03
57.22000,2.66875660e-01,4.29194900e-05,2.79607461e+03
57.23000,2.66943830e-01,4.29246569e-05,2.79593999e+03
57.24000,2.67012025e-01,4.29298262e-05,2.79580535e+03
57.25000,2.67080193e-01,4.29349941e-05,2.79567079e+03
57.26000,2.67148359e-01,4.29401623e-05,2.79553625e+03
57.27000,2.67216550e-01,4.29453330e-05,2.79540169e+03
57.28000,2.67284714e-01,4.29505022e-05,2.79526721e+03
57.29000,2.67352902e-01,4.29556738e-05,2.79513270e+03
57.30000,2.67421062e-01,4.29608439e-05,2.79499826e+03
57.31000,2.67489247e-01,4.29660164e-05,2.79486381e+03
57.32000,2.67557404e-01,4.29711874e-05,2.79472943e+03
57.33000,2.67625586e-01,4.29763608e-05,2.79459502e+03
57.34000,2.67693741e-01,4.29815327e-05,2.79446069e+03
57.35000,2.67761893e-01,4.29867050e-05,2.79432639e+03
57.36000,2.67830070e-01,4.29918797e-05,2.79419207e+03
57.37000,2.67898220e-01,4.29970529e-05,2.79405782e+03
57.38000,2.67966394e-01,4.30022285e-05,2.79392354e+03
57.39000,2.68034541e-01,4.30074026e-05,2.79378935e+03
57.40000,2.68102711e-01,4.30125790e-05,2.79365513e+03
57.41000,2.68170855e-01,4.30177540e-05,2.79352098e+03
57.42000,2.68238996e-01,4.30229294e-05,2.79338687e+03
57.43000,2.68307162e-01,4.30281072e-05,2.79325273e+03
57.44000,2.68375300e-01,4.30332834e-05,2.79311866e+03
57.45000,2.68443463e-01,4.30384621e-05,2.79298458e+03
57.46000,2.68511598e-01,4.30436392e-05,2.79285056e+03
57.47000,2.68579757e-01,4.30488187e-05,2.79271653e+03
57.48000,2.68647888e-01,4.30539966e-05,2.79258257e+03
57.49000,2.68716044e-01,4.30591770e-05,2.79244859e+03
57.50000,2.68784172e-01,4.30643558e-05,2.79231469e+03
57.51000,2.68852298e-01,4.30695351e-05,2.79218081e+03
57.52000,2.68920448e-01,4.30747167e-05,2.79204691e+03
57.53000,2.68988571e-01,4.30798968e-05,2.79191308e+03
57.54000,2.69056718e-01,4.30850793e-05,2.79177923e+03
57.55000,2.69124837e-01,4.30902602e-05,2.79164546e+03
57.56000,2.69192980e-01,4.30954436e-05,2.79151166e+03
57.57000,2.69261096e-01,4.31006253e-05,2.79137795e+03
57.58000,2.69329235e-01,4.31058095e-05,2.79124420e+03
57.59000,2.69397347e-01,4.31109921e-05,2.79111054e+03
57.60000,2.69465457e-01,4.31161751e-05,2.79097690e+03
57.61000,2.69533591e-01,4.31213605e-05,2.79084324e+03
57.62000,2.69601697e-01,4.31265444e-05,2.79070966e+03
57.63000,2.69669827e-01,4.31317306e-05,2.79057605e+03
57.64000,2.69737930e-01,4.31369153e-05,2.79044252e+03
57.65000,2.69806056e-01,4.31421023e-05,2.79030896e+03
57.66000,2.69874155e-01,4.31472878e-05,2.79017549e+03
57.67000,2.69942251e-01,4.31524737e-05,2.79004204e+03
57.68000,2.70010372e-01,4.31576620e-05,2.78990856e+03
57.69000,2.70078465e-01,4.31628487e-05,2.78977517e+03
57.70000,2.70146581e-01,4.31680378e-05,2.78964175e+03
57.71000,2.70214670e-01,4.31732253e-05,2.78950840e+03
57.72000,2.70282782e-01,4.31784152e-05,2.78937504e+03
57.73000,2.70350867e-01,4.31836035e-05,2.78924175e+03
57.74000,2.70418976e-01,4.31887942e-05,2.78910844e+03
57.75000,2.70487056e-01,4.31939833e-05,2.78897520e+03
57.76000,2.70555135e-01,4.31991728e-05,2.78884200e+03
57.77000,2.70623237e-01,4.32043647e-05,2.78870876e+03
57.78000,2.70691311e-01,4.32095550e-05,2.78857561e+03
57.79000,2.70759410e-01,4.32147476e-05,2.78844243e+03
57.80000,2.70827480e-01,4.32199387e-05,2.78830934e+03
57.81000,2.70895574e-01,4.32251322e-05,2.78817621e+03
57.82000,2.70963640e-01,4.32303240e-05,2.78804317e+03
57.83000,2.71031729e-01,4.32355183e-05,2.78791010e+03
57.84000,2.71099791e-01,4.32407109e-05,2.78777711e+03
57.85000,2.71167850e-01,4.32459039e-05,2.78764415e+03
57.86000,2.71235934e-01,4.32510993e-05,2.78751116e+03
57.87000,2.71303989e-01,4.32562931e-05,2.78737825e+03
57.88000,2.71372068e-01,4.32614893e-05,2.78724532e+03
